date,stock_id,name,decision,confidence,C_days,B_days,A_days,flow_status,cost_level,signal_type,adx,atr,vwap,kd_k,kd_d,bb_upper,bb_middle,bb_lower,B_quality,B_window_20,B_validity,B_phase,foreign_position,foreign_level,volume_ratio,foreign_cost,foreign_profit_pct,foreign_consecutive_buy,margin_change_5d,return_10d,bias_ma20,margin_consecutive_increase,margin_change_pct
2026-06-17,5439,高技,IGNORE,0,,,,NEUTRAL,NEUTRAL,,,20.7193,368.0349,4.82,9.81,408.1821,363.525,318.8679,0,0,UNCERTAIN,PREPARE,18520,MEDIUM,0.865378017585334,,,,460.0,-13.502673796791441,-0.11010246888109476,,
2026-06-17,6182,合晶,IGNORE,0,,,,DISTRIBUTION,HIGH_RISK,,,7.0343,93.9656,80.77,62.99,110.4904,89.34,68.1896,0,0,UNCERTAIN,PREPARE,136936,HEAVY,5.764627934994161,86.87,31.22,,10004.0,26.526082130965612,0.27602417730020146,,
2026-06-17,6488,環球晶,IGNORE,0,,,,DISTRIBUTION,HIGH_RISK,,,61.2821,918.8069,79.2,59.45,1089.1133,888.25,687.3867,0,0,UNCERTAIN,PREPARE,126879,HEAVY,2.4061878785478923,884.71,24.34,,999.0,17.021276595744684,0.23839009287925705,,
2026-06-18,8028,昇陽半導體,IGNORE,0,,,,,SAFE,,35.94,22.6295,245.219,34.88,32.45,355.7982,318.675,281.5518,0,0,FAKE_B,PREPARE,42655,MEDIUM,0.6874834971705539,262.58,18.63,,,-8.65102639296188,-0.02251510159253156,,
2026-06-18,3033,威健,IGNORE,0,,,,,SAFE,,30.43,2.2286,44.8835,40.42,41.78,52.4397,49.885,47.3303,0,0,UNCERTAIN,PREPARE,104240,HEAVY,0.3474949389571118,44.68,10.78,,,-1.0000000000000009,-0.007717750826901848,,
2026-06-18,3413,京鼎,WAIT,0,5,2,,,SAFE,,11.43,14.4804,317.0746,78.91,61.43,345.8909,318.475,291.0591,6,2,UNCERTAIN,PREPARE,23729,MEDIUM,0.7214709015863091,323.7,0.25,,,0.7763975155279601,0.0189182824397518,,
2026-06-18,3583,辛耘,IGNORE,0,,,,,SAFE,,21.12,56.6844,724.84,57.4,39.18,930.3354,852.15,773.9646,0,0,UNCERTAIN,PREPARE,14668,MEDIUM,1.3034756815260176,752.97,18.07,,,1.9495412844036775,0.04324356040603172,,
2026-06-17,3680,家登,IGNORE,0,,,,NEUTRAL,NEUTRAL,,,33.2092,558.4007,40.29,27.37,606.9097,534.775,462.6403,0,0,UNCERTAIN,PREPARE,22337,MEDIUM,0.775554392679567,536.98,-3.72,,-62.0,-1.8975332068311146,-0.033238277780374914,,
2026-06-18,6196,帆宣,IGNORE,0,,,,,HIGH_RISK,,33.42,34.871,405.984,79.2,77.36,584.0959,509.05,434.0041,0,0,UNCERTAIN,PREPARE,37432,MEDIUM,0.768987305002422,425.86,33.14,,,12.5,0.11383950496021988,,
2026-06-18,6438,迅得,IGNORE,0,6,,,,SAFE,,25.44,7.3318,174.3852,56.01,34.82,181.3905,159.925,138.4595,0,0,UNCERTAIN,PREPARE,4988,LIGHT,1.0719578563173031,169.61,-6.26,,,-1.5479876160990669,-0.00578396123182745,,
2026-06-18,6538,倉和,IGNORE,0,,,,NEUTRAL,SAFE,,31.57,8.5352,99.3263,48.54,30.52,142.193,116.085,89.977,0,0,UNCERTAIN,PREPARE,2785,LIGHT,0.8466694706230615,101.07,13.29,,662.0,-15.808823529411764,-0.01365378817245988,,
2026-06-18,6668,中揚光,IGNORE,0,,,,,HIGH_RISK,,27.43,2.4435,41.2075,88.93,72.64,45.5802,40.0425,34.5048,0,0,UNCERTAIN,PREPARE,10806,MEDIUM,3.3699387599076887,42.53,10.99,,,22.438391699092097,0.17874758069551122,,
2026-06-18,6789,采鈺,IGNORE,0,6,,,,SAFE,,17.52,31.8873,506.5995,61.96,39.24,582.3404,515.975,449.6096,0,0,UNCERTAIN,PREPARE,11731,MEDIUM,1.1885990272399762,508.9,6.7,,,3.6259541984732913,0.05237656863220108,,
2026-06-18,1301,台塑,IGNORE,0,5,0,,,HIGH_RISK,,20.5,2.0415,49.0868,65.24,45.52,52.469,47.215,41.961,0,1,UNCERTAIN,PREPARE,1928670,HEAVY,4.783990619883002,51.13,1.11,,,1.7716535433071057,0.09499099862331883,,
2026-06-18,1303,南亞,IGNORE,0,,,,,HIGH_RISK,,28.3,8.2192,92.3735,87.23,73.36,132.239,103.915,75.591,0,0,UNCERTAIN,PREPARE,2757713,HEAVY,1.6638967863011238,97.76,42.19,,,25.225225225225234,0.3376317182312467,,
2026-06-18,1326,台化,WAIT,0,12,1,0,,HIGH_RISK,,22.73,2.7086,49.4324,75.19,56.46,57.8906,49.905,41.9194,2,5,UNCERTAIN,PREPARE,2208834,HEAVY,0.8437270164276618,51.03,6.21,,,-1.8115942028985477,0.08606352068930967,,
2026-06-18,1402,遠東新,WAIT,0,6,5,0,,NEUTRAL,,16.71,0.8733,26.3753,93.83,87.88,29.2896,27.03,24.7704,18,8,UNCERTAIN,PREPARE,810552,HEAVY,0.5526725689368117,28.16,2.46,,,4.7186932849364815,0.06733259341472442,,
2026-06-18,1101,台泥,IGNORE,0,4,13,0,,SAFE,,16.62,0.5282,24.3699,65.82,61.25,24.9883,24.3125,23.6367,39,13,UNCERTAIN,PREPARE,1091593,HEAVY,0.96103687809961,,,,,0.2044989775051187,0.007712082262210762,,
2026-06-18,1102,亞泥,IGNORE,0,4,13,0,,SAFE,,16.02,0.7197,34.4936,98.06,94.84,36.0488,34.335,32.6212,39,13,UNCERTAIN,PREPARE,432477,HEAVY,0.7408231470245324,35.8,0.0,,,4.2212518195050786,0.04266783165865751,,
2026-06-18,1216,統一,IGNORE,0,,,,,SAFE,,20.2,1.6803,72.6491,72.65,81.78,77.3751,73.765,70.1549,0,0,UNCERTAIN,PREPARE,1800099,HEAVY,1.618695491208381,75.28,-1.03,,,1.2228260869565188,0.009964075103368497,,
2026-05-15,2207,和泰車,IGNORE,0,1,0,0,NEUTRAL,NEUTRAL,,22.46,11.3019,490.3667,10.98,20.01,520.5712,486.9,453.2288,0,0,FAKE_B,PREPARE,115171,HEAVY,0.8150041289016087,,,,29.0,-1.783840503672618,-0.03881700554528644,,
2026-06-18,2912,統一超,WAIT,0,5,10,0,,SAFE,,14.26,7.4271,224.1931,36.08,40.24,244.3461,225.35,206.3539,30,10,FAKE_B,PREPARE,146587,HEAVY,0.8602618169883287,,,,,-9.14634146341463,-0.008209451963612113,,
2026-06-18,2603,長榮,IGNORE,0,1,0,0,,NEUTRAL,,28.49,8.6239,212.5251,10.7,25.77,244.6294,219.05,193.4706,0,0,UNCERTAIN,PREPARE,397944,HEAVY,0.5709765865070263,194.0,-0.52,,,-18.220338983050844,-0.11892262040629997,,
2026-06-18,2609,陽明,WAIT,0,5,11,0,,SAFE,,15.78,1.8857,51.9123,28.07,28.27,55.0454,52.1375,49.2296,37,15,UNCERTAIN,PREPARE,634469,HEAVY,0.7866078090993447,52.69,-2.63,,,-3.571428571428581,-0.01606329417405905,,
2026-06-18,2615,萬海,IGNORE,0,,,,,NEUTRAL,,17.73,2.7402,79.5984,12.23,29.11,87.1983,82.9,78.6017,0,0,UNCERTAIN,PREPARE,1205403,HEAVY,0.6997091271489142,80.31,0.11,,,-3.9426523297490967,-0.030156815440289475,,
