date,stock_id,name,decision,confidence,C_days,B_days,A_days,flow_status,cost_level,signal_type,adx,atr,vwap,kd_k,kd_d,bb_upper,bb_middle,bb_lower,B_quality,B_window_20,B_validity,B_phase,foreign_position,foreign_level,volume_ratio,foreign_cost,foreign_profit_pct,foreign_consecutive_buy,margin_change_5d,return_10d,bias_ma20,margin_consecutive_increase,margin_change_pct
2026-08-27,1514,亞力,IGNORE,0,,,,,SAFE,,7.43,4.5271,121.6016,75.35,64.15,104.3348,101.125,97.9152,0,0,UNCERTAIN,PREPARE,35623.0,MEDIUM,2.6692174705828786,103.61,1.34,,,2.4390243902439046,0.03831891223732997,,
2026-08-27,1519,華城,IGNORE,0,,,,,HIGH_RISK,,6.07,36.258,793.687,67.56,65.73,760.9133,707.05,653.1867,0,0,UNCERTAIN,PREPARE,63383.0,HEAVY,3.739101567013312,770.0,0.0,,,6.944444444444442,0.08903189307686876,,
2026-08-27,1717,長興,IGNORE,0,,,,,HIGH_RISK,,10.33,4.1555,73.961,67.01,49.23,79.6643,69.945,60.2257,0,0,UNCERTAIN,PREPARE,146806.0,HEAVY,2.4538174040121703,75.1,0.93,,,-3.069053708439906,0.08370862820787739,,
2026-08-27,1590,亞德客-KY,IGNORE,0,,,,,SAFE,,6.14,80.0407,1376.5654,64.93,42.6,1606.376,1476.75,1347.124,0,0,UNCERTAIN,PREPARE,161947.0,HEAVY,1.0369695908326277,1435.44,3.1,,,0.6802721088435382,0.00220077873709168,,
2026-08-27,2395,研華,IGNORE,0,,,,,SAFE,,26.5,34.6771,565.4296,55.62,53.46,733.984,652.95,571.916,0,0,UNCERTAIN,PREPARE,305809.0,HEAVY,0.4638837595563111,648.99,4.01,,,-3.2951289398280847,0.03376981392143352,,
2026-08-27,2401,凌陽,IGNORE,0,,,,,SAFE,,12.47,1.3871,30.6498,22.93,17.84,28.4046,26.39,24.3754,0,0,UNCERTAIN,PREPARE,102493.0,HEAVY,0.7096513993714471,29.86,-13.78,,,-5.330882352941169,-0.024251610458506878,,
2026-08-27,2408,南亞科,IGNORE,0,,,,,HIGH_RISK,,19.24,37.7971,433.7262,80.46,76.09,577.3016,484.375,391.4484,0,0,UNCERTAIN,PREPARE,387800.0,HEAVY,1.0237367934746362,500.2,8.16,,,5.252918287937747,0.11690322580645152,,
2026-08-27,2376,技嘉,IGNORE,0,,,,,SAFE,,5.99,17.261,350.0671,20.07,20.62,387.3743,350.625,313.8757,0,0,UNCERTAIN,PREPARE,136132.0,HEAVY,0.4377464015454284,359.82,-4.12,,,-12.325285895806859,-0.016042780748663055,,
2026-08-27,2377,微星,IGNORE,0,,,,,NEUTRAL,,10.49,7.2654,144.8316,30.44,23.4,166.3079,150.1,133.8921,0,0,UNCERTAIN,PREPARE,137257.0,HEAVY,0.5271384495945627,149.55,-3.04,,,-13.690476190476186,-0.03397734843437705,,
2026-08-27,2379,瑞昱,IGNORE,0,,,,,SAFE,,8.72,42.3148,724.4699,58.65,43.1,778.2363,730.95,683.6637,0,0,UNCERTAIN,PREPARE,232072.0,HEAVY,0.5776932180431987,721.12,1.23,,,-3.693931398416883,-0.001299678500581547,,
2026-08-27,2382,廣達,IGNORE,0,,,,,SAFE,,5.29,15.2115,354.5109,78.4,70.54,346.0024,317.95,289.8976,0,0,UNCERTAIN,PREPARE,739904.0,HEAVY,0.5597394766397078,330.69,0.85,,,2.6153846153846194,0.048907060858625506,,
2026-08-27,2383,台光電,IGNORE,0,,,,,SAFE,,10.24,427.2266,5085.8691,27.69,41.09,6424.4362,5579.25,4734.0638,0,0,UNCERTAIN,PREPARE,153034.0,HEAVY,1.4982694918838886,5926.65,-7.2,,,-3.3391915641476255,-0.01420441815656226,,
2026-08-27,2388,威盛,IGNORE,0,,,,,NEUTRAL,,5.89,4.5793,75.0293,13.02,15.36,83.1107,75.905,68.6993,0,0,UNCERTAIN,PREPARE,87796.0,HEAVY,0.413484015505202,78.48,-7.61,,,-4.730617608409982,-0.044858704960147544,,
2026-08-27,2441,超豐,IGNORE,0,,,,,SAFE,,9.97,7.6567,129.6262,29.56,24.96,130.1972,117.375,104.5528,0,0,UNCERTAIN,PREPARE,60126.0,HEAVY,0.7754472626853326,124.65,-8.55,,,-9.16334661354582,-0.028753993610223683,,
2026-08-27,2449,京元電子,IGNORE,0,,,,,SAFE,,10.5,17.7026,294.4753,57.41,38.28,259.2514,242.55,225.8486,0,0,UNCERTAIN,PREPARE,366315.0,HEAVY,0.7250863695175439,240.83,2.77,,,-2.3668639053254448,0.020408163265306145,,
2026-08-27,2417,圓剛,IGNORE,0,,,,,SAFE,,10.53,2.1788,45.0731,39.86,39.14,46.9828,43.3475,39.7122,0,0,UNCERTAIN,PREPARE,4492.0,LIGHT,0.7310695978605231,44.73,0.17,,,-1.4301430143014437,0.033508276140492566,,
