date,stock_id,name,decision,confidence,C_days,B_days,A_days,flow_status,cost_level,signal_type,adx,atr,vwap,kd_k,kd_d,bb_upper,bb_middle,bb_lower,B_quality,B_window_20,B_validity,B_phase,foreign_position,foreign_level,volume_ratio,foreign_cost,foreign_profit_pct,foreign_consecutive_buy,margin_change_5d,return_10d,bias_ma20,margin_consecutive_increase,margin_change_pct
2026-07-06,6610,安成生技,IGNORE,0,3.0,,,,SAFE,,11.53,1.4567,25.815,47.22,26.96,28.0722,26.915,25.7578,0,0,UNCERTAIN,PREPARE,,NONE,1.1149114315973476,27.25,-1.29,,,-0.37037037037037646,-0.0005573100501580219,,
2026-07-06,6618,永虹先進,IGNORE,0,8.0,0.0,,,HIGH_RISK,,32.75,1.4742,20.5923,86.97,84.41,23.002,19.4025,15.803,0,1,UNCERTAIN,PREPARE,,NONE,1.4416374288510314,21.07,6.79,,,24.309392265193353,0.15964437572477785,,
2026-07-06,6620,漢達,IGNORE,0,,,,,HIGH_RISK,,49.83,4.5562,82.6977,99.41,96.97,113.3279,84.17,55.0121,0,0,UNCERTAIN,PREPARE,42769.0,MEDIUM,1.2614890567957326,81.17,32.44,,,44.48924731182795,0.27717714149934647,,
2026-07-06,6664,群翊,IGNORE,0,,,,NEUTRAL,SAFE,,40.21,19.8852,421.0366,77.48,75.85,411.4732,384.25,357.0268,0,0,UNCERTAIN,PREPARE,4649.0,LIGHT,0.6922603126805738,392.17,-0.17,,21.0,4.260985352862856,0.018867924528301883,,
2026-07-06,6695,芯鼎,IGNORE,0,,,,,SAFE,,15.78,4.23,59.9179,12.81,28.07,68.2166,57.3625,46.5084,0,0,UNCERTAIN,PREPARE,6962.0,LIGHT,0.7744767858288005,64.75,-9.34,,,-8.566978193146413,0.023316626716060274,,
2026-07-06,6696,仁新,IGNORE,0,9.0,9.0,6.0,,HIGH_RISK,,25.58,21.5724,407.9974,90.01,79.66,460.4401,408.35,356.2599,32,14,UNCERTAIN,LATE,,NONE,2.8432447978057613,454.05,6.27,,,21.383647798742132,0.181584425125505,,
2026-07-06,6706,惠特,IGNORE,0,6.0,,,NEUTRAL,NEUTRAL,,12.43,11.5763,165.0116,33.83,26.75,180.4209,159.45,138.4791,0,0,UNCERTAIN,PREPARE,4029.0,LIGHT,0.4818410117021069,,,,237.0,-13.529411764705879,-0.0780809031044214,,
2026-07-06,6693,廣閎科,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,61.27,18.8903,181.1812,93.42,88.32,281.2057,203.225,125.2443,0,0,UNCERTAIN,PREPARE,7687.0,LIGHT,0.49569974065680816,171.95,60.8,,882.0,41.432225063938624,0.3605609546069628,,
2026-07-06,6715,嘉基,IGNORE,0,,,,,SAFE,,23.07,39.9574,440.8185,36.37,33.4,549.8467,449.95,350.0533,0,0,UNCERTAIN,PREPARE,2561.0,LIGHT,0.4677325597752388,496.16,-5.27,,,-9.26640926640927,0.044560506722969295,,
2026-07-06,6667,信紘科,IGNORE,0,,,,NEUTRAL,SAFE,,14.44,9.2355,273.918,33.12,25.86,286.2276,270.2,254.1724,0,0,UNCERTAIN,PREPARE,2107.0,LIGHT,0.6562049199318488,271.19,-0.62,,36.0,-2.7075812274368283,-0.002590673575129543,,
2026-07-06,6668,中揚光,IGNORE,0,,,,NEUTRAL,NEUTRAL,,17.17,2.142,41.5974,17.94,19.97,46.6331,40.4625,34.2919,0,0,UNCERTAIN,PREPARE,10539.0,MEDIUM,0.3629243211912077,40.84,-4.39,,492.0,-13.414634146341475,-0.034908866234167446,,
2026-07-06,6669,緯穎,WAIT,0,6.0,1.0,,,SAFE,,18.39,290.65,4841.9805,76.04,59.21,5466.0852,4904.5,4342.9148,0,1,FAKE_B,PREPARE,52694.0,HEAVY,0.6791561421747306,,,,,3.7075180226570525,0.026608216943623253,,
2026-07-06,6672,騰輝電子-KY,IGNORE,0,,,,,HIGH_RISK,,40.11,18.768,216.2201,91.89,92.05,328.5617,258.575,188.5883,0,0,UNCERTAIN,PREPARE,19411.0,MEDIUM,0.6752933230985242,266.36,15.63,,,20.547945205479444,0.19114376873247618,,
2026-07-06,6673,和詮,IGNORE,0,4.0,4.0,0.0,,NEUTRAL,,17.62,2.1297,21.3416,16.13,28.89,21.6133,17.2775,12.9417,12,4,UNCERTAIN,PREPARE,,NONE,0.38436756955135254,18.09,-7.7,,,-26.269315673289185,-0.0334249746780495,,
2026-07-06,6682,華旭先進,IGNORE,0,3.0,,,,NEUTRAL,,19.37,6.1479,51.2781,12.08,16.39,71.2418,59.79,48.3382,0,0,UNCERTAIN,PREPARE,,NONE,0.3551419863868944,63.18,-17.85,,,-16.290322580645167,-0.131961866532865,,
2026-07-06,6994,富威電力,IGNORE,0,3.0,,,,NEUTRAL,,35.44,2.978,49.8191,19.49,10.55,63.7234,51.7675,39.8116,0,0,UNCERTAIN,PREPARE,7427.0,LIGHT,0.9449126481611589,42.82,7.55,,,-13.764044943820231,-0.11044574298546384,,
2026-07-06,7402,邑錡,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,37.59,8.3972,122.8781,98.5,93.53,135.2898,105.185,75.0802,0,0,UNCERTAIN,PREPARE,2400.0,LIGHT,6.024076727511132,126.92,7.15,,-840.0,49.122807017543856,0.29296002281694133,,
2026-07-06,7419,達勝,IGNORE,0,13.0,,,,NEUTRAL,,15.62,11.4342,103.2245,18.6,27.25,93.0638,75.55,58.0362,0,0,UNCERTAIN,PREPARE,,NONE,0.46270181387762876,91.2,-24.23,,,-25.698924731182803,-0.08537392455327597,,
2026-07-06,6959,兆捷科技,IGNORE,0,,,,,SAFE,,12.62,8.3973,139.6232,60.5,40.23,145.8133,136.15,126.4867,0,0,UNCERTAIN,PREPARE,,NONE,0.6686578535944105,159.8,-13.33,,,-2.8070175438596467,0.0172603745868527,,
2026-07-06,6962,奕力-KY,WAIT,20,8.0,8.0,0.0,,SAFE,,15.28,1.7659,37.5875,64.04,57.32,41.4232,37.5225,33.6218,26,10,UNCERTAIN,PREPARE,196743.0,HEAVY,0.9154132579718538,38.78,1.2,,,-1.9975031210986205,0.0460390432407225,,
2026-07-06,7707,益芯科,IGNORE,0,5.0,,,,NEUTRAL,,23.86,8.0055,154.4272,13.44,14.17,153.442,139.375,125.308,0,0,UNCERTAIN,PREPARE,,NONE,0.5194424906191227,140.5,-7.83,,,-13.087248322147648,-0.07085201793721974,,
2026-07-06,7712,博盛半導體,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,37.15,13.5842,174.4675,92.91,86.73,227.9201,174.05,120.1799,0,0,UNCERTAIN,PREPARE,1525.0,LIGHT,1.2581312330166923,176.27,21.12,,109.0,27.083333333333325,0.22665900603274913,,
2026-07-06,7719,碳基,IGNORE,0,10.0,0.0,6.0,,HIGH_RISK,,26.86,5.0919,45.5821,89.53,84.01,61.157,45.055,28.953,2,4,UNCERTAIN,LATE,,NONE,1.7947199245402072,49.5,16.36,,,35.052754982415024,0.2784374653201642,,
2026-07-06,7721,微程式,IGNORE,0,,,,,NEUTRAL,,17.57,4.1317,77.2419,48.94,37.77,82.817,75.235,67.653,0,0,UNCERTAIN,PREPARE,736.0,LIGHT,0.4850212102405107,74.55,-4.1,,,-7.14285714285714,-0.049644447398152436,,
2026-07-06,7530,鋒魁科技,IGNORE,0,,,,,SAFE,,12.27,2.425,39.5403,58.56,38.26,44.5544,41.115,37.6756,0,0,UNCERTAIN,PREPARE,,NONE,0.9410480291157692,42.04,-1.64,,,-0.9580838323353214,0.0057156755442051566,,
2026-07-06,7558,群利科技,IGNORE,0,13.0,0.0,,,NEUTRAL,,17.83,1.2835,22.1895,85.4,85.67,24.757,21.98,19.203,0,0,UNCERTAIN,PREPARE,,NONE,0.3666515892751805,,,,,14.077669902912614,0.06915377616014551,,
2026-07-06,7590,怡和國際,IGNORE,0,6.0,,,,SAFE,,9.93,1.4287,25.1532,25.1,19.8,22.8158,21.26,19.7042,0,0,UNCERTAIN,PREPARE,,NONE,0.5792771851864431,21.3,-2.81,,,-10.389610389610393,-0.026340545625587852,,
2026-07-06,6842,瑞宇,IGNORE,0,13.0,,,,SAFE,,11.23,7.0566,105.0084,52.49,42.39,100.5103,91.185,81.8597,0,0,UNCERTAIN,PREPARE,,NONE,0.5179570754845444,91.78,-1.5,,,-7.377049180327855,-0.008608872073257667,,
2026-07-06,6877,鏵友益,IGNORE,0,,,,NEUTRAL,SAFE,,26.87,9.1737,142.3108,78.87,54.61,153.5195,132.425,111.3305,0,0,UNCERTAIN,PREPARE,2186.0,LIGHT,0.550063454374258,127.16,4.98,,366.0,5.952380952380953,0.008117802529733709,,
2026-07-06,6890,來億-KY,IGNORE,0,,,,,NEUTRAL,,21.88,15.7028,208.3217,23.34,18.23,286.3557,233.475,180.5943,0,0,UNCERTAIN,PREPARE,214467.0,HEAVY,0.9449783149293839,212.0,0.24,,,-7.80911062906724,-0.08983831245315343,,
2026-07-06,6891,樂迦再生,IGNORE,0,6.0,6.0,0.0,,NEUTRAL,,12.78,3.7889,57.6109,13.77,28.37,53.1279,47.5175,41.9071,18,6,UNCERTAIN,PREPARE,,NONE,0.6532730721908909,47.57,-3.62,,,-10.098039215686272,-0.035092334403114545,,
2026-07-06,6849,奇鼎科技,IGNORE,0,6.0,0.0,,,SAFE,,21.37,17.3835,190.185,75.1,54.03,204.7631,168.4,132.0369,0,0,UNCERTAIN,PREPARE,,NONE,0.7079082033958713,226.42,-24.7,,,6.230529595015577,0.01247030878859845,,
2026-07-06,6861,睿生光電,IGNORE,0,7.0,,,,NEUTRAL,,18.8,28.3927,287.631,37.64,38.09,376.2943,333.1,289.9057,0,0,UNCERTAIN,PREPARE,455.0,LIGHT,0.5339688657381355,331.37,-2.98,,,-15.05944517833554,-0.03482437706394481,,
2026-07-06,6933,AMAX-KY,IGNORE,0,,,,,SAFE,,22.98,6.8698,167.7492,59.23,44.83,162.4135,150.075,137.7365,0,0,UNCERTAIN,PREPARE,11972.0,MEDIUM,0.6764081408017897,158.03,-5.71,,,-4.792332268370602,-0.007163085124104573,,
2026-07-06,6937,天虹,WAIT,0,6.0,2.0,,NEUTRAL,SAFE,,11.1,17.8357,306.2662,66.31,55.93,293.1894,273.85,254.5106,6,2,UNCERTAIN,PREPARE,1804.0,LIGHT,1.0405201027363,273.5,0.55,,-115.0,-4.181184668989546,0.004199379222201927,,
2026-07-06,6907,雅特力-KY,IGNORE,0,,,,,HIGH_RISK,,45.02,13.9114,147.9308,71.52,53.7,177.7781,146.625,115.4719,0,0,UNCERTAIN,PREPARE,35509.0,MEDIUM,2.2114523716960344,145.62,28.76,,,42.04545454545454,0.27877237851662406,,
2026-07-06,6909,創控,IGNORE,0,9.0,0.0,,,HIGH_RISK,,19.04,3.6139,58.2148,63.38,69.25,65.6646,52.705,39.7454,0,0,UNCERTAIN,PREPARE,6509.0,LIGHT,0.8720555619241196,56.32,2.27,,,3.0411449016100267,0.09287543876292581,,
2026-07-06,6915,美強光,IGNORE,0,3.0,,,,NEUTRAL,,9.48,5.353,64.0555,16.55,20.01,58.9233,51.43,43.9367,0,0,UNCERTAIN,PREPARE,,NONE,0.5138759236509961,47.53,0.99,,,-21.182266009852214,-0.06669259187244814,,
2026-07-06,6917,竟天,IGNORE,0,16.0,11.0,0.0,,SAFE,,9.86,1.3358,33.6158,4.44,14.61,32.7082,31.29,29.8718,33,11,UNCERTAIN,PREPARE,,NONE,0.5482776681584515,31.45,-3.33,,,-6.60522273425499,-0.02844359220198156,,
2026-07-06,6919,康霈*,WAIT,0,5.0,6.0,0.0,,SAFE,,14.63,5.4355,105.0436,26.16,23.45,113.5193,98.75,83.9807,19,7,UNCERTAIN,PREPARE,212782.0,HEAVY,0.5380468887251496,107.7,-7.15,,,-16.317991631799167,0.012658227848101333,,
2026-07-06,6920,恆勁科技,IGNORE,0,,,,,NEUTRAL,,15.45,7.7385,97.0998,10.27,18.32,113.8248,103.515,93.2052,0,0,UNCERTAIN,PREPARE,,NONE,0.6920260767127672,109.72,-10.04,,,-11.875000000000002,-0.046514997826402116,,
2026-07-06,6940,格斯科技*,IGNORE,0,,,,,SAFE,,28.74,1.4743,24.2009,36.63,31.02,28.0317,26.115,24.1983,0,0,UNCERTAIN,PREPARE,,NONE,0.5984728460655107,27.1,-3.89,,,-7.46003552397868,-0.002488991001340146,,
2026-07-06,4927,泰鼎-KY,IGNORE,0,6.0,,,,NEUTRAL,,11.3,3.4441,53.0887,37.46,28.71,53.8527,48.9075,43.9623,0,0,UNCERTAIN,PREPARE,15345.0,MEDIUM,0.4519622269841306,46.55,-0.33,,,-10.940499040307106,-0.05127025507335292,,
2026-07-06,1785,光洋科,IGNORE,0,,,,NEUTRAL,NEUTRAL,,12.48,10.3461,148.2996,63.76,44.67,154.5616,142.375,130.1884,0,0,UNCERTAIN,PREPARE,90490.0,HEAVY,1.3981356889404202,,,,2247.0,6.6202090592334395,0.07462686567164178,,
2026-07-06,1795,美時,IGNORE,0,7.0,0.0,,,SAFE,,14.9,6.9244,210.9654,83.3,64.69,203.9416,193.825,183.7084,0,0,UNCERTAIN,PREPARE,139807.0,HEAVY,1.7729575772534636,197.96,3.3,,,6.788511749347248,0.05507545466271124,,
2026-07-06,1802,台玻,WAIT,0,5.0,3.0,0.0,,SAFE,,20.71,4.7257,69.6271,35.1,42.85,76.7396,67.855,58.9704,14,8,UNCERTAIN,PREPARE,190010.0,HEAVY,0.41266726527464515,73.24,-7.29,,,-11.357702349869436,0.0006631788372266634,,
2026-07-06,1808,潤隆,IGNORE,0,,,,,SAFE,,26.56,0.9418,30.5831,47.29,28.9,32.804,31.0125,29.221,0,0,UNCERTAIN,PREPARE,36274.0,MEDIUM,0.8886320430805851,31.15,1.11,,,2.941176470588225,0.01571946795646917,,
2026-07-06,1809,中釉,IGNORE,0,,,,,SAFE,,37.51,3.9732,45.6969,66.96,63.89,57.7118,52.3225,46.9332,0,0,FAKE_B,PREPARE,1774.0,LIGHT,0.3984427915955509,,,,,-7.964601769911505,-0.006163696306560329,,
2026-07-06,1815,富喬,IGNORE,0,,,,NEUTRAL,SAFE,,28.55,7.5041,104.9228,30.59,47.8,108.544,99.345,90.146,0,0,UNCERTAIN,PREPARE,68388.0,HEAVY,0.5533480508919463,,,,1134.0,4.73684210526315,0.0015602194373143252,,
2026-07-06,1727,中華化,IGNORE,0,,,,,HIGH_RISK,,21.35,5.8933,81.2929,58.11,42.69,101.5323,91.675,81.8177,0,0,UNCERTAIN,PREPARE,7161.0,LIGHT,1.5759260402936979,98.89,2.64,,,-0.4901960784313708,0.1071720752658849,,
2026-07-06,1735,日勝化,IGNORE,0,7.0,0.0,,,NEUTRAL,,23.89,1.1953,27.5365,76.67,54.88,24.3776,22.85,21.3224,0,0,UNCERTAIN,PREPARE,51072.0,HEAVY,2.188613352484756,24.37,-0.1,,,4.956896551724155,0.06564551422319465,,
2026-07-06,1773,勝一,IGNORE,0,,,,,NEUTRAL,,14.43,7.2346,170.8163,72.26,52.02,183.8153,173.925,164.0347,0,0,UNCERTAIN,PREPARE,23976.0,MEDIUM,2.098140920787412,172.96,6.96,,,3.6414565826330625,0.06367687221503515,,
2026-07-06,1907,永豐餘,IGNORE,0,,,,,NEUTRAL,,53.11,0.823,26.4687,74.24,58.03,28.7966,26.965,25.1334,0,0,UNCERTAIN,PREPARE,205327.0,HEAVY,1.122531362068243,27.39,4.79,,,4.744525547445266,0.06434266641943265,,
2026-07-06,2070,精湛,IGNORE,0,,,,NEUTRAL,SAFE,,11.96,3.3883,73.2982,20.9,19.35,68.7232,64.01,59.2968,0,0,UNCERTAIN,PREPARE,572.0,LIGHT,0.7849933312960984,,,,-61.0,-5.621301775147924,-0.0032807373847837384,,
2026-07-06,2101,南港,WAIT,30,5.0,13.0,2.0,,SAFE,,17.94,1.0539,32.8176,73.94,49.95,34.2701,32.3925,30.5149,41,15,UNCERTAIN,BUILD,48150.0,MEDIUM,1.0561416620877564,32.83,4.01,,,6.552262090483629,0.05425638650922293,,
2026-07-06,2105,正新,WAIT,10,9.0,1.0,,,SAFE,,25.16,1.055,32.2337,84.84,63.7,35.9024,31.65,27.3976,0,1,UNCERTAIN,PREPARE,263983.0,HEAVY,0.6031609371317419,31.51,3.3,,,8.319467554076532,0.02843601895734582,,
2026-07-06,2201,裕隆,IGNORE,0,,,,,SAFE,,18.48,0.7613,27.5717,76.49,54.26,28.9391,27.6975,26.4559,0,0,UNCERTAIN,PREPARE,51228.0,HEAVY,1.4406903956991506,28.39,3.21,,,6.159420289855078,0.057857207329181426,,
2026-07-06,2049,上銀,IGNORE,0,6.0,0.0,,,HIGH_RISK,,18.9,18.1053,328.3954,87.28,72.32,361.0879,333.475,305.8621,0,0,UNCERTAIN,PREPARE,128519.0,HEAVY,1.4936568282443994,327.38,11.18,,,5.967976710334799,0.09153609715870759,,
2026-07-06,2006,東和鋼鐵,IGNORE,0,,,,,SAFE,,20.08,1.6772,68.4559,56.14,61.8,71.2738,68.62,65.9662,0,0,UNCERTAIN,PREPARE,173704.0,HEAVY,0.23541410209945784,69.32,-1.04,,,-1.4367816091954033,-0.00029146021568049463,,
2026-07-06,2008,高興昌,IGNORE,0,,,,,SAFE,,54.38,0.5806,29.6836,48.8,53.09,31.6249,30.435,29.2451,0,0,UNCERTAIN,PREPARE,14720.0,MEDIUM,0.14795265515035189,30.18,1.57,,,-0.48701298701299134,0.007064235255462403,,
2026-07-06,2009,第一銅,IGNORE,0,,,,,SAFE,,10.97,1.1551,40.8995,65.39,40.97,41.0575,39.325,37.5925,0,0,UNCERTAIN,PREPARE,4366.0,LIGHT,0.9673648248859354,39.54,0.01,,,-0.12626262626264095,0.005721551176096407,,
2026-07-06,2010,春源,IGNORE,0,3.0,,,,NEUTRAL,,22.48,0.5981,23.918,12.48,16.4,25.9831,23.825,21.6669,0,0,FAKE_B,PREPARE,49022.0,MEDIUM,0.5183728812306315,,,,,-11.919191919191919,-0.08499475341028329,,
2026-07-06,2027,大成鋼,IGNORE,0,,,,,SAFE,,15.01,1.3051,40.1516,66.76,48.81,43.6781,41.4225,39.1669,0,0,UNCERTAIN,PREPARE,523472.0,HEAVY,0.3781643466948333,41.03,0.66,,,0.48661800486617945,-0.0029573299535277098,,
2026-07-06,2034,允強,IGNORE,0,,,,,SAFE,,13.14,0.4466,20.5779,60.39,41.45,21.037,20.3425,19.648,0,0,UNCERTAIN,PREPARE,20177.0,MEDIUM,0.7858584084075498,20.5,0.51,,,-1.4354066985645786,0.012658227848101555,,
2026-07-06,2204,中華,IGNORE,0,,,,,SAFE,,26.67,1.0822,54.3443,86.4,69.3,57.2527,55.77,54.2873,0,0,UNCERTAIN,PREPARE,99628.0,HEAVY,0.6865136145795724,56.54,1.7,,,4.355716878402904,0.031020261789492576,,
2026-07-06,1528,恩德,IGNORE,0,7.0,,,,SAFE,,9.22,1.1573,27.9996,46.4,30.5,26.6199,24.715,22.8101,0,0,UNCERTAIN,PREPARE,2525.0,LIGHT,0.504165641757793,27.38,-12.15,,,-5.870841487279844,-0.026906736799514386,,
2026-07-06,1536,和大,IGNORE,0,7.0,0.0,,,NEUTRAL,,13.93,1.9592,51.3968,71.89,46.46,52.4114,49.245,46.0786,0,0,UNCERTAIN,PREPARE,13248.0,MEDIUM,1.8494568160856222,52.17,1.78,,,2.9069767441860517,0.07828205909229347,,
2026-07-06,1560,中砂,IGNORE,0,,,,,SAFE,,20.45,35.9569,613.5677,80.13,84.31,799.6687,705.25,610.8313,0,0,UNCERTAIN,PREPARE,59039.0,HEAVY,0.42235595015660315,642.99,15.86,,,4.488078541374474,0.05636299184686289,,
2026-07-06,1476,儒鴻,IGNORE,0,4.0,,,,SAFE,,22.88,10.8598,334.5288,53.26,33.17,353.4399,327.625,301.8101,0,0,UNCERTAIN,PREPARE,77696.0,HEAVY,0.4962144805563739,322.35,0.2,,,1.8927444794952786,-0.014116749332315881,,
2026-07-06,1477,聚陽,IGNORE,0,,,,,SAFE,,15.47,7.0282,219.8471,89.21,75.9,230.2231,221.3,212.3769,0,0,UNCERTAIN,PREPARE,47654.0,MEDIUM,0.9832927351001737,219.61,4.73,,,7.728337236533966,0.03931314957071841,,
2026-07-06,1503,士電,IGNORE,0,,,,,SAFE,,18.68,9.4323,223.8126,44.55,47.9,253.3023,234.225,215.1477,0,0,UNCERTAIN,PREPARE,158852.0,HEAVY,0.7613849905390745,239.93,0.65,,,-1.4285714285714235,0.03105987832212609,,
2026-07-06,1504,東元,IGNORE,0,,,,,SAFE,,13.6,3.1886,73.8056,58.13,43.76,74.0324,70.635,67.2376,0,0,UNCERTAIN,PREPARE,172328.0,HEAVY,1.6483340031916849,72.41,0.96,,,1.2465373961218829,0.034897713598074365,,
2026-07-06,1513,中興電,IGNORE,0,,,,,SAFE,,18.5,5.8262,170.19,27.07,36.95,187.0354,174.55,162.0646,0,0,UNCERTAIN,PREPARE,48322.0,MEDIUM,0.7005021007546842,178.49,0.01,,,-1.3812154696132617,0.022629619020337888,,
2026-07-06,1514,亞力,IGNORE,0,,,,,SAFE,,19.06,5.9099,124.242,57.84,49.01,129.0558,122.625,116.1942,0,0,UNCERTAIN,PREPARE,43642.0,MEDIUM,2.347257504789003,126.33,0.13,,,-0.3937007874015741,0.031600407747196746,,
2026-07-06,1519,華城,IGNORE,0,4.0,,,,SAFE,,10.65,33.1367,860.768,20.74,21.26,843.423,795.1,746.777,0,0,UNCERTAIN,PREPARE,58304.0,HEAVY,1.0704707425626039,773.0,0.0,,,-6.979542719614917,-0.027795245881021335,,
2026-07-06,1582,信錦,IGNORE,0,4.0,,,,NEUTRAL,,21.53,4.4829,104.2826,6.22,8.21,98.9672,88.58,78.1928,0,0,UNCERTAIN,PREPARE,6040.0,LIGHT,0.32414764063485885,,,,,-12.566560170394048,-0.07315421088281782,,
2026-07-06,1584,精剛,IGNORE,0,,,,NEUTRAL,SAFE,,31.85,0.6845,19.8188,67.26,40.62,20.6162,19.455,18.2938,0,0,UNCERTAIN,PREPARE,14666.0,MEDIUM,1.6642934321261562,,,,58.0,1.781170483460559,0.028013364173734123,,
2026-07-06,1711,永光,WAIT,55,9.0,5.0,1.0,,SAFE,,11.11,3.0061,48.6142,58.85,44.75,48.7763,44.91,41.0437,17,7,UNCERTAIN,PREPARE,27949.0,MEDIUM,2.081135919384007,45.28,4.56,,,-4.439959636730562,0.054330883990202805,,
2026-07-06,1717,長興,IGNORE,0,15.0,0.0,,,HIGH_RISK,,14.54,4.7539,78.6879,81.85,69.05,81.4338,73.0,64.5662,1,2,UNCERTAIN,PREPARE,158355.0,HEAVY,5.382955018116697,81.88,4.3,,,14.323962516733602,0.1698630136986301,,
2026-07-06,1721,三晃,IGNORE,0,,,,,HIGH_RISK,,32.87,1.8481,27.1592,79.92,61.83,27.9063,24.5325,21.1587,0,0,UNCERTAIN,PREPARE,3880.0,LIGHT,3.971388024869145,27.73,4.77,,,11.089866156787775,0.18414348313461737,,
2026-07-06,1722,台肥,IGNORE,0,,,,,SAFE,,16.71,0.8493,47.6654,77.12,55.66,49.1184,47.995,46.8716,0,0,UNCERTAIN,PREPARE,87358.0,HEAVY,1.2647829655070473,48.0,1.98,,,1.9791666666666652,0.019897906031878465,,
2026-07-06,1708,東鹼,IGNORE,0,5.0,0.0,,,HIGH_RISK,,41.78,2.8486,47.1843,94.48,90.58,60.8582,50.85,40.8418,0,0,UNCERTAIN,PREPARE,30379.0,MEDIUM,1.1275150514385475,58.81,4.91,,,19.573643410852725,0.2133726647000984,,
2026-07-06,1590,亞德客-KY,WAIT,20,8.0,8.0,0.0,,SAFE,,15.16,69.5574,1360.0684,69.3,71.01,1443.5293,1345.75,1247.9707,25,9,UNCERTAIN,PREPARE,161061.0,HEAVY,1.0778248125551013,1435.35,-3.51,,,-0.7168458781361964,0.0291658926249303,,
2026-06-10,1591,駿吉-KY,IGNORE,0,,,,,,,,2.7832,38.5882,8.35,14.73,,,,0,0,UNCERTAIN,PREPARE,1960.0,LIGHT,,,,,-162.0,-32.28260869565218,,,
2026-07-06,1595,川寶,IGNORE,0,,,,NEUTRAL,SAFE,,47.01,7.0806,88.6832,18.01,33.9,83.1552,77.16,71.1648,0,0,UNCERTAIN,PREPARE,2260.0,LIGHT,0.3986545966888561,76.97,-0.48,,-32.0,0.9222661396574239,-0.007257646448937338,,
2026-07-06,1597,直得,WAIT,0,6.0,1.0,,,SAFE,,14.7,10.3552,149.7323,66.01,52.21,163.5813,150.4,137.2187,0,1,UNCERTAIN,PREPARE,5636.0,LIGHT,0.7866537211954601,148.16,2.25,,,-3.809523809523807,0.007313829787233939,,
2026-07-06,1605,華新,IGNORE,0,,,,,SAFE,,16.95,2.0455,36.4906,26.68,23.64,40.6951,37.1225,33.5499,0,0,UNCERTAIN,PREPARE,692913.0,HEAVY,0.6577719205108342,38.58,-5.26,,,-10.306748466257677,-0.015421913933598153,,
2026-07-06,1608,華榮,IGNORE,0,,,,,SAFE,,10.86,1.1882,34.9685,70.47,49.65,35.6512,34.205,32.7588,0,0,UNCERTAIN,PREPARE,20358.0,MEDIUM,2.1130147727040867,35.01,1.11,,,0.5681818181818121,0.03493641280514548,,
2026-07-06,1609,大亞,IGNORE,0,,,,,HIGH_RISK,,16.87,1.8192,38.2591,87.33,72.21,41.285,37.885,34.485,0,0,UNCERTAIN,PREPARE,102376.0,HEAVY,3.2032946254891805,42.32,3.37,,,13.19534282018111,0.154810611059786,,
2026-07-06,2206,三陽工業,IGNORE,0,,,,,SAFE,,20.96,1.3211,61.3992,77.24,62.32,63.8136,61.86,59.9064,0,0,UNCERTAIN,PREPARE,59760.0,HEAVY,0.5525057855887255,62.89,1.14,,,4.950495049504955,0.02812803103782735,,
2026-07-06,2208,台船,IGNORE,0,4.0,0.0,,,HIGH_RISK,,24.49,0.8878,19.3745,80.6,67.06,20.1072,18.18,16.2528,0,1,UNCERTAIN,PREPARE,96027.0,HEAVY,4.493464466363126,19.99,1.57,,,12.777777777777777,0.11661166116611676,,
2026-07-06,2395,研華,IGNORE,0,5.0,0.0,,,SAFE,,19.51,22.5287,448.632,87.08,74.98,521.1658,486.0,450.8342,0,0,UNCERTAIN,PREPARE,309340.0,HEAVY,0.5549386204678451,421.16,22.28,,,3.103103103103111,0.05967078189300401,,
2026-07-06,2399,映泰,IGNORE,0,,,,,HIGH_RISK,,32.58,3.4014,44.394,57.26,44.75,55.5005,49.5625,43.6245,0,0,UNCERTAIN,PREPARE,16064.0,MEDIUM,1.8099465739542901,53.08,3.61,,,6.589147286821695,0.10970996216897855,,
2026-07-06,2401,凌陽,IGNORE,0,,,,,SAFE,,26.57,2.2245,28.9658,47.02,48.21,37.0476,31.1075,25.1674,0,0,UNCERTAIN,PREPARE,109407.0,HEAVY,0.5513724408257448,30.06,8.77,,,-3.8235294117646923,0.051193442095957664,,
2026-07-06,2402,毅嘉,WAIT,0,5.0,10.0,0.0,,SAFE,,9.73,3.0359,70.0465,67.38,49.38,73.0599,66.63,60.2001,31,11,UNCERTAIN,PREPARE,19220.0,MEDIUM,0.8318663026163815,69.73,-0.9,,,-3.0855539971949564,0.037070388713792646,,
2026-07-06,2404,漢唐,IGNORE,0,,,,,SAFE,,30.48,82.6518,1109.6349,65.56,68.29,1435.9155,1283.0,1130.0845,0,0,UNCERTAIN,PREPARE,70029.0,HEAVY,0.594725165965828,1180.62,11.81,,,3.125,0.028838659392049992,,
2026-07-06,2393,億光,IGNORE,0,,,,,SAFE,,11.19,2.2417,68.6411,63.57,47.5,72.2056,69.135,66.0644,0,0,UNCERTAIN,PREPARE,129313.0,HEAVY,1.07895518401251,69.79,0.31,,,-1.1299435028248594,0.012511752368554507,,
